order_id,rating,sentiment
1743268828,4,Neutral
5475369740,4,Positive
6520584496,4,Neutral
3854394048,1,Negative
4105779656,3,Neutral
5960266785,4,Neutral
7380998329,4,Neutral
460625201,3,Neutral
5442705208,5,Positive
643302284,5,Positive
6141016209,3,Neutral
4058658914,4,Neutral
4731454539,5,Positive
148408710,3,Neutral
3263142674,4,Neutral
9591201821,4,Neutral
2227944524,4,Neutral
2307375554,1,Negative
8521887524,2,Negative
3298709387,4,Positive
8608686211,5,Positive
5125482761,3,Neutral
7388146343,3,Neutral
7064723322,4,Positive
1766291529,4,Positive
8183491568,1,Negative
6419111681,5,Positive
9193945481,5,Positive
3937750618,1,Negative
2056682923,3,Negative
7229998672,5,Positive
7028582657,1,Negative
1732091066,3,Neutral
9389363975,4,Neutral
9477050930,1,Negative
6808771388,3,Negative
7616458551,4,Neutral
2784959025,3,Negative
2716611235,2,Negative
3797871396,1,Negative
5895445193,5,Positive
5281640953,4,Positive
9006387145,3,Neutral
2015702046,4,Neutral
9260334793,1,Negative
5912752928,1,Negative
7691723645,3,Negative
9166904790,1,Negative
1668797251,1,Negative
3350348511,2,Negative
2475154947,3,Neutral
1348544692,5,Positive
6770208707,3,Negative
9500356395,3,Negative
6280233997,3,Negative
935645101,3,Negative
3492077995,2,Negative
6971044672,3,Negative
9417710958,4,Neutral
114851727,3,Negative
7521503340,1,Negative
7709878408,5,Positive
7941755463,3,Negative
4540271027,4,Neutral
8022168472,4,Neutral
3808358945,3,Neutral
5112444865,4,Positive
9965551056,3,Negative
7695708103,5,Positive
7022728237,4,Positive
2062715135,1,Negative
3287815959,4,Neutral
9015471552,2,Negative
1595123446,4,Positive
4888577440,4,Positive
9039053330,4,Neutral
3091360904,4,Positive
6821938492,4,Positive
4553785640,3,Neutral
4005611015,3,Negative
8480910658,4,Positive
1922667245,5,Positive
379758677,3,Negative
4903380842,1,Negative
9244122658,5,Positive
5054410467,4,Neutral
9877212995,1,Negative
8375236356,3,Negative
2652063230,4,Neutral
7258243894,5,Positive
5980648426,2,Negative
365104159,3,Negative
7038005775,4,Neutral
1456792223,3,Neutral
6673964264,3,Neutral
5780280518,2,Negative
6220137166,3,Neutral
2615887425,5,Positive
5610987488,5,Positive
6038240765,4,Neutral
5004974422,5,Positive
2349863203,4,Positive
9487956261,5,Positive
7169945062,3,Neutral
5393866026,3,Neutral
7266772806,1,Negative
2411227007,2,Negative
960728650,2,Negative
2326500581,2,Negative
9489310879,5,Positive
2341242955,2,Negative
1023485121,3,Neutral
9742218709,3,Neutral
9039933820,5,Positive
1391881327,1,Negative
3360648053,3,Negative
9758418980,3,Neutral
9859459525,4,Neutral
6924226309,4,Neutral
7672052920,1,Negative
4597359399,5,Positive
665402174,3,Neutral
3986082657,1,Negative
4275746826,4,Positive
525864604,4,Neutral
4473658819,3,Negative
8824559505,5,Positive
1824646473,1,Negative
776389097,3,Neutral
4908634706,4,Neutral
3516204561,3,Neutral
9510792757,1,Negative
3504903228,4,Positive
3438202422,4,Positive
3007616042,2,Negative
4656199468,1,Negative
6994560237,5,Positive
8442552565,3,Neutral
414299117,4,Neutral
8146956033,3,Negative
7919748594,4,Positive
7834171020,1,Negative
3735968672,4,Positive
3864051985,3,Neutral
8299074079,5,Positive
891333736,5,Positive
2874220576,2,Negative
6375536946,3,Neutral
1966054573,5,Positive
1565942558,2,Negative
4624281313,1,Negative
6884010758,4,Positive
4351744653,3,Negative
8698000932,1,Negative
3844380421,3,Neutral
7105842598,1,Negative
8993722297,1,Negative
2929439019,2,Negative
1661854320,1,Negative
3082165628,1,Negative
1745045814,5,Positive
813387880,4,Neutral
8189879400,5,Positive
8465045467,5,Positive
9232350528,4,Positive
1728666371,4,Neutral
6131815766,4,Neutral
6438773635,5,Positive
6912676966,4,Neutral
2840314717,5,Positive
9508359721,4,Neutral
2244679313,3,Neutral
9407544177,4,Neutral
2528398796,3,Negative
9464988762,3,Neutral
6373867899,5,Positive
4028185110,4,Neutral
9717018638,3,Neutral
4898477588,3,Negative
4723165081,3,Neutral
2845954128,4,Neutral
23158044,4,Neutral
1486548042,1,Negative
708351411,3,Negative
5512110908,4,Neutral
2295441899,4,Positive
4867173151,3,Neutral
4635037652,4,Neutral
2209259378,4,Neutral
4079286483,4,Positive
9506078962,4,Neutral
6894691072,1,Negative
4481256065,3,Negative
5050919809,3,Neutral
1328085383,5,Positive
5382246981,4,Positive
5647827263,3,Neutral
9244268951,4,Positive
6217777735,4,Neutral
3682639473,4,Positive
3859331666,4,Positive
7971689217,4,Positive
6822492679,1,Negative
7211194993,3,Negative
461485679,3,Negative
3209732414,3,Neutral
6537694730,5,Positive
7653097776,5,Positive
4928556641,4,Positive
5905518100,2,Negative
8337948336,3,Neutral
8814435884,4,Positive
6645415772,4,Positive
5274039950,4,Neutral
7404052550,4,Positive
8179058864,4,Positive
5195997912,3,Neutral
3320194259,2,Negative
8185684967,4,Positive
2324568019,5,Positive
3522645150,4,Positive
4510488834,5,Positive
9433427403,3,Negative
8065436106,4,Neutral
846586265,4,Neutral
4337013612,4,Positive
8916023990,2,Negative
6018805430,1,Negative
2676353168,2,Negative
1069724600,5,Positive
5503476312,4,Neutral
4439677910,2,Negative
8045361592,4,Positive
1873731593,3,Neutral
1126011099,4,Positive
4100626744,3,Negative
8616880376,4,Positive
1427911940,3,Neutral
4416398885,5,Positive
2584579895,5,Positive
7770651576,5,Positive
3705985582,2,Negative
5160295213,4,Neutral
4374285559,3,Neutral
9096638812,1,Negative
2888179397,3,Neutral
3387165389,1,Negative
1925647539,4,Positive
6160848562,4,Positive
2343495895,3,Neutral
8812220964,3,Negative
8640364495,1,Negative
4610687284,3,Negative
189431942,3,Negative
1746826454,1,Negative
948345459,5,Positive
9959881029,4,Neutral
621213006,4,Positive
1772464528,3,Neutral
7732863862,3,Negative
3064828239,4,Positive
6363526452,3,Neutral
6988011282,4,Positive
8523250818,4,Positive
5595210484,4,Positive
1461081366,3,Neutral
4922364507,4,Positive
6597871211,4,Neutral
2719816862,2,Negative
9830788650,5,Positive
140980199,3,Neutral
7595842583,1,Negative
2390228992,4,Positive
8178738469,3,Neutral
9964671001,4,Positive
1258689954,4,Neutral
4647158015,4,Neutral
2382974038,4,Neutral
3663827875,4,Neutral
6501113916,5,Positive
3300719369,2,Negative
3239722852,3,Neutral
6694899030,5,Positive
992895707,4,Positive
8432150432,3,Neutral
6220520171,3,Negative
735608722,4,Neutral
7303161073,4,Positive
9783380107,5,Positive
3835886077,4,Neutral
8140652447,1,Negative
6412390967,3,Neutral
6688575911,3,Neutral
3890111511,3,Neutral
5145256852,3,Neutral
7375057413,2,Negative
3047491006,1,Negative
7715738110,3,Neutral
6191554160,1,Negative
896919031,4,Neutral
1535818185,4,Positive
4428830794,4,Neutral
3610035622,1,Negative
8674445072,1,Negative
9623704312,3,Neutral
7786002894,2,Negative
3264409553,3,Negative
7736534043,3,Negative
5936596117,5,Positive
1980087245,3,Neutral
8861557989,3,Neutral
6702391437,5,Positive
6385452188,3,Neutral
8813216380,1,Negative
5563712992,5,Positive
966468552,1,Negative
4368529506,5,Positive
3777009463,3,Neutral
3560912801,3,Neutral
1741224538,4,Neutral
4579251445,4,Neutral
3438127101,4,Neutral
9741958794,3,Negative
882082341,3,Negative
3629321763,4,Neutral
888938572,3,Negative
5263181887,5,Positive
7071557807,1,Negative
6888804296,3,Neutral
814182718,3,Neutral
3513524740,1,Negative
1234169434,1,Negative
2577990012,3,Negative
8446065263,5,Positive
4220970302,2,Negative
5712516128,1,Negative
807167715,2,Negative
213972345,4,Neutral
1013762407,3,Neutral
5234194751,4,Positive
1389077693,3,Negative
1895143216,3,Neutral
3667250123,2,Negative
6430529802,2,Negative
4856277700,3,Neutral
1492403962,4,Positive
4348167632,4,Neutral
3682471195,2,Negative
6888837939,4,Neutral
2278004109,4,Neutral
7471013149,1,Negative
755745232,4,Neutral
2963187161,4,Positive
3980591844,4,Positive
9960808976,4,Positive
8740552000,5,Positive
9230099449,4,Neutral
4277432248,1,Negative
3624765984,2,Negative
8533110341,3,Neutral
5036664068,3,Neutral
9989636336,3,Negative
2843642858,4,Positive
7510849424,4,Neutral
8744806310,2,Negative
7605774154,5,Positive
6904233594,3,Neutral
6371336060,1,Negative
8137624530,3,Neutral
9131474241,1,Negative
7413772322,4,Neutral
9400852015,4,Neutral
4867437863,5,Positive
4219458877,5,Positive
35135941,4,Neutral
4754258275,3,Negative
9195687538,3,Negative
344554037,4,Positive
7503255456,4,Positive
5903638531,3,Negative
1670694517,3,Neutral
2369121788,4,Neutral
6012082951,5,Positive
3675914158,4,Positive
1396605672,4,Positive
4260996213,5,Positive
4749534376,4,Neutral
6095091385,4,Neutral
1131338162,4,Positive
6100236720,1,Negative
3363683548,3,Neutral
8721540965,3,Negative
1712456261,3,Neutral
760930025,1,Negative
5652465358,4,Positive
3580915899,2,Negative
1174382816,3,Neutral
3200474667,3,Negative
7474651061,4,Positive
1892282465,4,Positive
3859828998,5,Positive
2554590672,3,Negative
9667675052,5,Positive
8382437838,2,Negative
6247090607,3,Neutral
5004073261,4,Positive
6595898122,3,Neutral
9844371682,1,Negative
7198169379,4,Positive
2815855636,3,Negative
6033660622,2,Negative
7944056454,4,Neutral
4354264440,5,Positive
5623096090,1,Negative
701856661,4,Positive
1911276445,1,Negative
9323909987,1,Negative
1988898073,4,Neutral
6457671753,2,Negative
3556497272,5,Positive
2182762247,5,Positive
6026842782,5,Positive
1227108607,3,Negative
9362226645,4,Positive
6313785973,4,Neutral
1297253359,4,Positive
6138091203,3,Negative
4770739350,5,Positive
6253838449,5,Positive
1015708455,3,Neutral
2201201842,5,Positive
200000051,4,Positive
409570377,1,Negative
5944464513,3,Negative
7064377287,4,Positive
7763036477,3,Neutral
7494002152,2,Negative
692127479,1,Negative
7544245121,5,Positive
4429641190,3,Neutral
8093366865,1,Negative
6269075067,5,Positive
4056304110,3,Negative
4447978623,5,Positive
5875285677,3,Negative
4177774653,1,Negative
502632296,1,Negative
5037688536,4,Positive
6844277478,4,Neutral
3368317718,5,Positive
913881994,4,Neutral
6445700839,3,Negative
101613683,4,Neutral
7094586913,3,Negative
2478557609,5,Positive
9516720368,5,Positive
3808010352,5,Positive
7921886899,3,Negative
6818712547,4,Positive
4538204462,1,Negative
2008331630,4,Neutral
3901338038,5,Positive
1483786406,4,Positive
5022936426,5,Positive
5470875365,3,Neutral
7144611408,2,Negative
9411421675,4,Neutral
7315949343,4,Neutral
9430475133,4,Positive
3062145702,1,Negative
6500458984,3,Neutral
7429306851,4,Neutral
2687236003,3,Negative
1885906938,4,Neutral
9949334146,4,Positive
2555454584,5,Positive
2503209946,1,Negative
2329563439,1,Negative
1041536174,2,Negative
6631188689,4,Neutral
9300178512,3,Neutral
1086881691,4,Neutral
8008880980,5,Positive
2417680703,5,Positive
1117730990,4,Neutral
1678557345,2,Negative
4505129824,4,Positive
8737295686,2,Negative
7997347191,3,Negative
1930645698,4,Neutral
5393373590,4,Neutral
5851854765,4,Neutral
3765179520,4,Positive
683969424,4,Positive
8459624382,4,Neutral
7110044004,3,Neutral
4302375314,1,Negative
1245307588,3,Negative
3876260101,2,Negative
3162263618,5,Positive
655792395,4,Positive
7624743284,4,Positive
4783962671,3,Neutral
7166787473,3,Negative
9395228070,4,Positive
902157975,3,Neutral
6947741744,4,Positive
4788498083,2,Negative
8070127087,2,Negative
5191429552,4,Neutral
5220651138,2,Negative
2758734705,3,Negative
2907887532,2,Negative
7388846009,3,Neutral
2606843929,4,Positive
5637567433,4,Neutral
8838095431,1,Negative
1564649286,3,Negative
4098166849,3,Neutral
8091143423,1,Negative
3024045336,4,Neutral
6152984028,3,Neutral
3450790653,1,Negative
8028917900,4,Positive
7781884407,4,Positive
3483689828,4,Neutral
8341286014,1,Negative
7936106887,4,Positive
2247354978,5,Positive
5347701114,4,Neutral
7846068436,3,Negative
9893439302,1,Negative
4160816433,3,Neutral
6000890622,2,Negative
7317676958,2,Negative
8620144614,3,Negative
3940758882,4,Positive
5216555041,1,Negative
5144793312,3,Neutral
7241413847,5,Positive
3567610983,5,Positive
16878685,4,Positive
951657166,1,Negative
4189022307,3,Negative
7378521428,2,Negative
6266311709,4,Neutral
7985347262,4,Positive
992764262,5,Positive
3080291353,4,Positive
5532188237,4,Positive
6814658453,3,Negative
4861499558,5,Positive
2521042570,2,Negative
5217781278,3,Neutral
8006034379,4,Neutral
7380913411,3,Neutral
7706841114,4,Neutral
1561779937,1,Negative
7196559586,4,Neutral
2359961993,3,Neutral
243819964,2,Negative
4806735178,4,Neutral
9198762300,3,Negative
1105231941,3,Neutral
5533955218,3,Neutral
5130246751,4,Neutral
4528445001,4,Neutral
9503959018,4,Positive
4107052604,4,Neutral
5578822558,3,Neutral
5506634472,4,Positive
4112426763,2,Negative
7157334145,4,Positive
8423458672,4,Neutral
3011683470,4,Positive
1884947290,4,Positive
558163882,3,Negative
824869105,5,Positive
4193492511,5,Positive
120996684,3,Negative
2531932780,4,Neutral
8095547865,3,Neutral
6894204435,4,Neutral
9514917126,5,Positive
9329665908,4,Positive
1435406360,4,Neutral
3460843508,1,Negative
4762084133,4,Neutral
3884862300,4,Neutral
1990946411,4,Positive
5054937065,1,Negative
9431652023,1,Negative
2268736598,4,Positive
2793638565,5,Positive
4168839407,4,Positive
7406514357,4,Neutral
6087916798,3,Negative
4319962076,4,Positive
3904134741,4,Neutral
3770123374,4,Neutral
4494390731,5,Positive
6109777696,3,Neutral
1401372388,3,Negative
4283973398,5,Positive
3261847147,4,Positive
3153811191,4,Positive
2639216409,4,Positive
5948575331,4,Positive
7792925364,4,Positive
7286478750,3,Neutral
9776505630,2,Negative
4527342708,4,Positive
1124359689,3,Negative
3717458742,2,Negative
283675535,4,Positive
6039353394,5,Positive
6735917931,3,Neutral
5155256671,4,Positive
3984108726,2,Negative
2491374111,4,Neutral
2043371805,3,Negative
9657782153,3,Negative
9237289778,2,Negative
8917116859,4,Neutral
720578658,4,Positive
9122210530,4,Positive
3540524256,4,Neutral
1909520255,5,Positive
8022279737,3,Negative
7381549355,5,Positive
3998829973,2,Negative
2895464675,4,Neutral
3971098657,4,Positive
5278249111,3,Negative
9810576443,4,Neutral
4128844410,4,Positive
6103869123,5,Positive
6595041423,3,Neutral
3991011923,2,Negative
5275440923,3,Neutral
6468633344,4,Positive
9992859795,4,Neutral
7518488485,1,Negative
9746950023,4,Positive
2721433550,4,Positive
6131680348,2,Negative
2281544500,5,Positive
4283802879,4,Positive
8621732366,3,Negative
3797679856,4,Positive
8532100929,4,Positive
2973976544,4,Positive
814260962,1,Negative
9411848231,2,Negative
6637284724,2,Negative
6497594124,2,Negative
7213146086,3,Negative
5110274761,3,Neutral
1112110363,5,Positive
1209202931,5,Positive
6384745391,3,Neutral
3367452972,3,Neutral
2317597587,3,Neutral
2254884198,2,Negative
679196318,4,Positive
2185319815,3,Negative
5965281449,4,Positive
8616726869,3,Negative
4786027510,4,Neutral
4910445344,4,Neutral
7629577899,4,Neutral
4769055037,4,Positive
8476029654,2,Negative
7809866112,1,Negative
5453896364,1,Negative
9080432189,2,Negative
3079758919,3,Negative
4076039325,5,Positive
9239241275,2,Negative
4864829217,3,Negative
5108704843,2,Negative
8049805410,2,Negative
4711642504,1,Negative
8952094523,4,Positive
4285784267,5,Positive
7494670835,3,Neutral
7667090453,3,Neutral
2193572534,4,Positive
5357089776,2,Negative
1191016829,4,Positive
549484032,5,Positive
8164076900,2,Negative
7136165651,3,Negative
5368349643,5,Positive
6965901435,1,Negative
6687307827,5,Positive
475294138,1,Negative
9047534059,3,Neutral
2807487047,4,Positive
5840148195,4,Neutral
3758135932,4,Positive
1978476136,4,Neutral
423648434,3,Neutral
7201868330,2,Negative
9710106935,4,Neutral
4432235479,2,Negative
6951956244,5,Positive
378485826,5,Positive
8982211913,5,Positive
6487868576,4,Positive
2973502797,4,Positive
4105022903,4,Positive
3668828731,2,Negative
8644734267,2,Negative
3757871565,3,Negative
5770510806,3,Neutral
4514836077,4,Positive
5927852227,3,Neutral
350719542,3,Neutral
868288823,4,Positive
7199670826,4,Neutral
3091948113,4,Positive
5793742966,5,Positive
7347109009,4,Neutral
7078912146,5,Positive
2480856222,5,Positive
281421547,3,Negative
5226963306,1,Negative
7316642056,5,Positive
8997415290,4,Neutral
6737025662,4,Neutral
8395290763,5,Positive
7261119579,4,Neutral
9938037878,4,Neutral
7154987905,5,Positive
3605534244,3,Negative
5626601040,4,Positive
2577064886,3,Neutral
2561362173,4,Neutral
2793120553,1,Negative
4476563699,4,Neutral
1580021952,5,Positive
7263454149,3,Negative
4371924002,2,Negative
2955277471,1,Negative
9445490338,3,Neutral
2668915104,4,Positive
1045621584,3,Neutral
4550545705,4,Positive
3373390154,1,Negative
5142985961,3,Negative
649220272,3,Negative
5023958886,5,Positive
9993542681,4,Neutral
4380367305,4,Neutral
3626113485,5,Positive
4399099668,3,Neutral
3760880745,4,Neutral
1803155516,1,Negative
4413782983,3,Neutral
6766424456,4,Neutral
8701531535,1,Negative
3961971562,4,Neutral
1337510774,4,Neutral
8859147707,4,Neutral
5850669672,3,Neutral
1183906926,3,Negative
6277509652,4,Neutral
72748189,4,Neutral
3164922639,4,Neutral
1768504415,4,Positive
8173155169,5,Positive
6164820061,3,Neutral
768283559,5,Positive
5091744424,4,Neutral
932482893,4,Neutral
4588148640,1,Negative
8120457107,5,Positive
6107471725,4,Positive
7001417958,4,Neutral
7983443604,4,Neutral
3057907418,1,Negative
3312147996,4,Neutral
6822269883,4,Positive
5004539711,3,Neutral
2426015858,4,Neutral
4415332793,1,Negative
1256813796,5,Positive
633633688,3,Neutral
8311814996,4,Neutral
1441735184,3,Neutral
1525742840,1,Negative
1947080315,1,Negative
5682081545,5,Positive
8100817128,4,Positive
6051792089,3,Negative
1158173915,3,Negative
266072469,4,Positive
2529883737,1,Negative
9090089969,3,Negative
7102272749,1,Negative
4948925080,4,Positive
9463013186,5,Positive
5581013292,3,Negative
7009619835,4,Neutral
9177283950,3,Neutral
9359187866,3,Neutral
1524480475,1,Negative
3829990099,3,Negative
1058609445,4,Positive
1022764286,3,Neutral
1913299658,5,Positive
5305443623,4,Positive
4074369199,4,Positive
9966404015,2,Negative
3192917514,4,Positive
1256718210,4,Neutral
6067839426,5,Positive
2254923956,4,Neutral
7367673526,5,Positive
9467422683,2,Negative
819853692,3,Neutral
3070834475,5,Positive
3620552357,5,Positive
5938542755,1,Negative
9315535975,3,Neutral
3547873471,3,Negative
6546999829,4,Neutral
9039495201,3,Neutral
99708985,2,Negative
6312811061,1,Negative
3915885220,4,Positive
6654736751,1,Negative
841915361,4,Neutral
2543233800,3,Neutral
5271947935,3,Neutral
6339554317,4,Positive
1840475676,5,Positive
6812031667,3,Negative
3031698482,2,Negative
7902025520,2,Negative
1969446314,1,Negative
9949497098,5,Positive
4572338018,4,Neutral
2964153358,4,Positive
7642038633,3,Negative
8208980848,5,Positive
3343789681,5,Positive
9478305481,3,Neutral
3475260976,1,Negative
3665443705,2,Negative
673592541,3,Negative
8074949320,3,Neutral
8056021378,3,Negative
2331582000,3,Neutral
5844776722,2,Negative
8426465860,1,Negative
9057555029,3,Negative
2210486526,1,Negative
6421432903,4,Positive
3562901354,4,Neutral
8194268842,3,Neutral
7524467684,5,Positive
1254195766,5,Positive
6476646153,3,Neutral
8278568103,4,Positive
8589621333,2,Negative
8531683720,3,Negative
327291657,5,Positive
6159164139,1,Negative
8029863164,1,Negative
9387824629,3,Negative
3289836195,5,Positive
5001931575,5,Positive
7258292820,3,Neutral
4924862857,1,Negative
8666314034,3,Negative
6775326324,3,Neutral
6092636899,5,Positive
4115558056,4,Neutral
2352136184,3,Neutral
1706445141,3,Negative
9000165912,3,Neutral
7457305850,5,Positive
9685973820,4,Neutral
168067196,3,Neutral
6105240201,5,Positive
1888247163,1,Negative
7145162326,5,Positive
7611231659,3,Negative
4508784747,3,Neutral
2567590825,4,Neutral
9255982861,4,Neutral
4102063254,2,Negative
7373931740,4,Neutral
5682816404,4,Positive
544018743,4,Positive
3292929952,2,Negative
9144790321,3,Negative
9075991438,4,Neutral
3634813810,3,Neutral
8250406975,3,Neutral
5877618756,3,Neutral
2419292139,2,Negative
9547123332,5,Positive
6968636396,3,Negative
5247557644,4,Neutral
7731193394,4,Positive
6048321120,4,Positive
8494582006,3,Neutral
5600781757,3,Negative
495091707,5,Positive
3239613823,2,Negative
3643352219,1,Negative
2051599638,1,Negative
3514859549,4,Neutral
3907599008,4,Neutral
1534993603,4,Neutral
8980701254,4,Positive
6695408903,4,Neutral
3268455899,1,Negative
7809161755,4,Positive
8873697539,4,Positive
8603941640,2,Negative
8308184279,5,Positive
7572826287,3,Neutral
7478396641,4,Neutral
3569283921,5,Positive
9947619677,3,Negative
5396237918,4,Neutral
455878765,2,Negative
2079195080,4,Positive
6104211214,2,Negative
9442939134,4,Neutral
3317293496,1,Negative
8243326501,2,Negative
4109483569,1,Negative
5390352336,4,Positive
2581584982,5,Positive
1668737869,5,Positive
5046906329,1,Negative
2536833157,3,Neutral
9176170352,5,Positive
833930925,1,Negative
8515226099,2,Negative
2023020278,1,Negative
2840526544,4,Neutral
7267422945,4,Neutral
9400777426,2,Negative
3298603544,2,Negative
4479973293,3,Neutral
356236208,4,Neutral
6699845542,3,Neutral
3106057977,4,Positive
1905367587,4,Neutral
169590729,4,Positive
9820743709,4,Neutral
6605882211,2,Negative
9517765444,3,Neutral
7766311749,4,Positive
742238239,1,Negative
3146141485,5,Positive
6633702824,3,Negative
5033749011,4,Neutral
4009496217,4,Neutral
4284473821,3,Neutral
8860588793,1,Negative
5305428485,1,Negative
676278878,1,Negative
9459854097,1,Negative
3895596621,1,Negative
7750915110,3,Neutral
5173951989,4,Neutral
6388954643,4,Positive
5819387689,1,Negative
4184037584,3,Negative
9525140554,4,Neutral
1617927874,3,Neutral
1543944105,3,Negative
341580530,3,Neutral
5133661902,4,Positive
4557328309,3,Neutral
4479421205,4,Positive
5740294639,4,Neutral
8114060961,1,Negative
5744553133,4,Neutral
5029893308,4,Neutral
9663384689,5,Positive
7919240958,3,Negative
5211751826,1,Negative
8713129069,4,Neutral
1407304162,5,Positive
3793875046,5,Positive
4903700958,4,Neutral
1989547877,1,Negative
9584857115,3,Neutral
7236760938,4,Positive
4346903287,5,Positive
6353755071,3,Negative
89194627,2,Negative
544919267,5,Positive
6665075012,3,Neutral
4461389660,1,Negative
8789328634,4,Positive
147066568,3,Neutral
6712947216,3,Neutral
4731158560,3,Neutral
6228958238,4,Neutral
8006440384,4,Positive
7330672658,2,Negative
1766200974,3,Neutral
2878422829,5,Positive
5862535621,4,Positive
3781134163,3,Neutral
7835720444,2,Negative
1952343673,3,Negative
9406096007,4,Neutral
1136528533,5,Positive
9137126466,2,Negative
1495517558,5,Positive
1643011737,5,Positive
4067366774,4,Positive
1683118802,4,Neutral
5770514189,4,Positive
9612669334,4,Positive
3262295808,2,Negative
1593291198,1,Negative
5327721432,4,Neutral
4879497185,4,Positive
6883107728,3,Neutral
1643246998,4,Neutral
913309291,2,Negative
8298829689,4,Positive
7155488252,2,Negative
8316192789,4,Neutral
3589756658,2,Negative
8371900149,4,Positive
6659686612,3,Neutral
2937676500,3,Negative
9908301442,3,Neutral
3325049330,4,Neutral
2330986566,5,Positive
1495975802,3,Negative
4207249029,1,Negative
1150143976,3,Neutral
8443390148,3,Negative
8358703267,2,Negative
1608084881,4,Neutral
2744486953,5,Positive
3036885153,2,Negative
7335148205,4,Neutral
2356580295,4,Neutral
8999547266,4,Neutral
3094439783,4,Neutral
2753579193,4,Neutral
7683077217,1,Negative
2366099898,3,Negative
1252810532,5,Positive
6493039553,3,Neutral
9274842886,3,Neutral
8255275254,3,Neutral
2136873695,4,Positive
3253225736,1,Negative
7712604853,4,Neutral
5698803942,1,Negative
4393804577,1,Negative
9307961643,3,Negative
14103943,3,Neutral
4183595096,1,Negative
9915365099,2,Negative
7979108696,2,Negative
8756485728,3,Neutral
4859441294,2,Negative
8100291984,3,Negative
7825714018,3,Negative
1785144322,2,Negative
242240959,5,Positive
3527621284,4,Neutral
2254856113,2,Negative
4295420935,3,Neutral
8739415992,4,Neutral
2123879653,4,Positive
1054974834,3,Neutral
6660596550,2,Negative
1633238374,3,Negative
8133246330,3,Neutral
4696656818,2,Negative
7590214417,3,Neutral
1736212920,2,Negative
4507702369,5,Positive
6458765046,1,Negative
47953423,4,Neutral
1263714922,5,Positive
2061768860,5,Positive
4264335652,4,Positive
3087181728,3,Neutral
599772156,2,Negative
6074313668,4,Positive
5497551107,2,Negative
9102202025,4,Positive
8794436743,3,Neutral
3299603042,4,Neutral
243077069,3,Negative
6749594412,4,Neutral
5378344982,4,Positive
9103834515,1,Negative
6237437720,3,Negative
2719670578,5,Positive
2748681349,4,Neutral
9851618724,5,Positive
7013533376,4,Positive
9727047029,5,Positive
1191540022,4,Neutral
5733572517,5,Positive
9647928644,2,Negative
9696598689,1,Negative
1091207520,4,Positive
7995971909,3,Neutral
6077755741,4,Positive
1240745644,5,Positive
1397810713,5,Positive
5149614189,2,Negative
7453349798,4,Neutral
7570986632,4,Positive
5292931220,4,Neutral
2654499230,4,Neutral
2327587597,5,Positive
5852189277,4,Neutral
8943211530,2,Negative
3305649506,2,Negative
538997323,4,Neutral
2966187610,3,Negative
866693541,4,Neutral
440721658,1,Negative
2084323012,3,Neutral
4876314410,1,Negative
2401282648,3,Neutral
2117291471,1,Negative
5455295163,2,Negative
3219761206,2,Negative
7423918026,4,Neutral
1793817443,4,Neutral
2644609220,2,Negative
1353492780,3,Neutral
1230061693,4,Neutral
6299572675,3,Negative
5956863364,3,Negative
6788884093,4,Positive
6120799223,2,Negative
3892854030,1,Negative
1883324334,5,Positive
4541530278,4,Positive
8807380767,3,Negative
5865396281,2,Negative
340451825,4,Positive
3327784606,4,Positive
5990129875,5,Positive
8808930721,3,Neutral
8116880443,3,Neutral
9933926720,3,Negative
776562418,1,Negative
6105793582,4,Positive
9247779866,5,Positive
5456672526,4,Neutral
6676994910,4,Neutral
9353512235,3,Negative
6539196955,2,Negative
7886908865,5,Positive
7548844176,5,Positive
3375735380,5,Positive
32604190,2,Negative
5731985133,4,Positive
7586577278,5,Positive
7765930124,4,Neutral
299059193,2,Negative
135053432,4,Positive
9618593702,3,Neutral
2802699236,3,Negative
2044567188,3,Neutral
913489768,3,Negative
6856986497,4,Neutral
7292898570,5,Positive
6223087303,5,Positive
403352765,5,Positive
7004560997,5,Positive
8159868515,3,Negative
8854320668,3,Neutral
2285302205,4,Neutral
5160584867,1,Negative
4314105605,5,Positive
9895756835,4,Positive
1975300826,4,Positive
2214666083,4,Neutral
4735339432,3,Negative
9863540120,1,Negative
8789376461,3,Neutral
4784591220,3,Neutral
6759658833,5,Positive
1241631129,4,Positive
8803314647,3,Neutral
1016410657,3,Neutral
8284240513,1,Negative
343239069,1,Negative
3941137932,3,Negative
8955573840,3,Negative
6832435511,5,Positive
3014319697,3,Neutral
7367717333,4,Positive
9389677233,5,Positive
2929883167,4,Positive
9045592834,1,Negative
7128308885,4,Positive
2060028411,3,Negative
3856301920,5,Positive
7248479077,4,Positive
2738466605,3,Negative
9801353230,3,Negative
2103613260,1,Negative
7624166218,4,Neutral
4692680597,5,Positive
2028074931,4,Positive
6247819401,4,Positive
6299879620,2,Negative
3398014747,5,Positive
4526087670,4,Positive
4473653758,3,Neutral
1286821727,3,Neutral
5566617391,4,Positive
6630935939,4,Positive
8676443273,2,Negative
439562091,3,Neutral
7361440096,3,Neutral
2480611325,3,Neutral
5091640382,5,Positive
1443292147,4,Positive
3342653518,4,Positive
3836073957,3,Neutral
4192669219,3,Neutral
6922121165,3,Neutral
4850653474,3,Neutral
1229660813,3,Neutral
5194396051,5,Positive
